,IdAtleta,AnoEdicao,IdModalidade,Altura,Peso,Medalha
7822,33561,2004,85,175.0,72.0,-
7823,32309,2016,295,166.0,63.0,-
7824,27011,2000,28,200.0,130.0,-
7825,32072,2004,54,173.0,64.0,-
7826,36823,2000,38,173.0,63.0,-
7827,1071,2000,190,177.0,81.0,Bronze
7828,1071,2004,190,177.0,81.0,-
7829,31669,2008,18,180.0,75.0,-
7830,31669,2012,18,180.0,75.0,-
7831,31669,2016,18,180.0,75.0,-
7832,34434,2016,237,180.0,-,-
7833,28665,2008,161,165.0,65.0,Gold
7834,28665,2012,161,165.0,65.0,Gold
7835,8976,2000,12,152.0,62.0,-
7836,8976,2004,26,152.0,62.0,-
7837,21774,2016,160,182.0,64.0,-
7838,26989,2012,160,176.0,68.0,-
7839,29943,2012,193,192.0,90.0,-
7840,34648,2000,40,176.0,62.0,-
7841,25394,2000,309,179.0,58.0,-
7842,18634,2008,77,181.0,77.0,-
7843,7510,2004,265,188.0,69.0,-
7844,7510,2008,265,188.0,69.0,-
7845,7510,2008,273,188.0,69.0,-
7846,22450,2000,283,169.0,53.0,-
7847,22450,2004,283,169.0,53.0,-
7848,22450,2008,295,169.0,53.0,-
7849,28654,2012,137,159.0,56.0,-
7850,33187,2000,261,165.0,65.0,-
7851,33187,2004,261,165.0,65.0,-
7852,129,2012,21,192.0,125.0,-
7853,28217,2016,226,187.0,85.0,-
7854,20531,2016,241,167.0,56.0,-
7855,6421,2000,279,187.0,75.0,-
7856,23042,2016,232,176.0,77.0,-
7857,23248,2012,9,189.0,78.0,-
7858,23248,2016,9,189.0,78.0,-
7859,11062,2000,254,162.0,57.0,-
7860,11062,2000,257,162.0,57.0,-
7861,11062,2004,254,162.0,57.0,-
7862,11062,2004,257,162.0,57.0,-
7863,18199,2012,178,155.0,49.0,-
7864,18199,2012,175,155.0,49.0,-
7865,18199,2012,179,155.0,49.0,-
7866,18199,2012,174,155.0,49.0,-
7867,18199,2016,178,155.0,49.0,-
7868,18199,2016,175,155.0,49.0,-
7869,18199,2016,179,155.0,49.0,-
7870,21785,2000,111,175.0,65.0,-
7871,21785,2004,111,175.0,65.0,-
7872,27266,2012,173,177.0,-,-
7873,27266,2012,166,177.0,-,-
7874,27266,2012,170,177.0,-,-
7875,27266,2012,167,177.0,-,-
7876,27266,2012,171,177.0,-,-
7877,3076,2016,330,191.0,73.0,-
7878,34294,2000,13,188.0,84.0,-
7879,22376,2008,50,176.0,60.0,-
7880,1314,2008,155,166.0,53.0,-
7881,1314,2012,155,166.0,53.0,-
7882,6993,2012,52,172.0,56.0,-
7883,6993,2016,52,172.0,56.0,-
7884,4137,2012,333,172.0,82.0,-
7885,4137,2016,333,172.0,82.0,-
7886,21404,2016,80,160.0,51.0,-
7887,21030,2016,200,170.0,70.0,-
7888,26271,2000,89,187.0,93.0,-
7889,26271,2000,87,187.0,93.0,-
7890,32629,2004,27,186.0,90.0,-
7891,32629,2008,27,186.0,90.0,-
7892,20818,2016,332,195.0,90.0,Silver
7893,36734,2016,369,174.0,75.0,Bronze
7894,18625,2016,28,191.0,138.0,-
7895,8738,2000,63,185.0,80.0,-
7896,31493,2000,212,183.0,72.0,-
7897,31493,2004,212,183.0,72.0,-
7898,14164,2000,229,173.0,72.0,-
7899,34634,2000,229,164.0,60.0,-
7900,22448,2004,287,170.0,51.0,-
7901,2688,2012,182,175.0,67.0,Silver
7902,2688,2016,182,175.0,67.0,-
7903,17486,2012,182,186.0,71.0,Silver
7904,17486,2016,182,186.0,71.0,-
7905,19771,2000,32,163.0,53.0,-
7906,19771,2004,48,163.0,53.0,-
7907,1954,2016,153,167.0,58.0,-
7908,3037,2008,44,173.0,90.0,-
7909,21270,2004,39,181.0,65.0,-
7910,21270,2008,39,181.0,65.0,-
7911,8225,2012,178,140.0,-,Bronze
7912,8225,2012,179,140.0,-,-
7913,8225,2012,174,140.0,-,-
7914,22757,2008,1,186.0,94.0,-
7915,25796,2004,277,183.0,73.0,-
7916,25796,2004,263,183.0,73.0,-
7917,14165,2012,332,198.0,108.0,Gold
7918,22527,2004,232,191.0,87.0,-
7919,1738,2016,99,173.0,65.0,-
7920,36111,2000,240,180.0,71.0,-
7921,23030,2004,62,188.0,82.0,Silver
7922,6141,2016,182,172.0,65.0,Silver
7923,28338,2016,116,179.0,77.0,-
7924,9914,2000,136,172.0,59.0,-
7925,9914,2000,138,172.0,59.0,-
7926,16353,2012,84,-,-,-
7927,23774,2012,16,189.0,81.0,-
7928,23774,2012,14,189.0,81.0,-
7929,23774,2016,16,189.0,81.0,-
7930,11138,2012,30,166.0,48.0,Silver
7931,447,2000,3,163.0,62.0,-
7932,447,2000,4,163.0,62.0,-
7933,14317,2000,184,184.0,86.0,Gold
7934,9168,2000,63,190.0,86.0,-
7935,36716,2000,1,175.0,72.0,-
7936,36716,2004,1,175.0,72.0,-
7937,7617,2000,232,180.0,70.0,Silver
7938,7617,2004,232,180.0,70.0,-
7939,7617,2008,232,180.0,70.0,Silver
7940,15903,2016,182,185.0,72.0,-
7941,19709,2000,79,170.0,67.0,-
7942,31461,2016,39,175.0,63.0,-
7943,29985,2000,84,178.0,81.0,-
7944,36122,2004,19,172.0,60.0,-
7945,36122,2008,19,172.0,60.0,Gold
7946,11130,2000,218,178.0,69.0,-
7947,11130,2004,218,178.0,69.0,-
7948,2242,2004,44,175.0,87.0,-
7949,28442,2004,144,175.0,65.0,-
7950,27018,2004,144,176.0,63.0,-
7951,27018,2004,145,176.0,63.0,-
7952,28467,2008,344,149.0,48.0,-
7953,33461,2016,339,161.0,69.0,-
7954,8041,2012,181,-,-,Bronze
7955,8296,2008,160,160.0,49.0,Gold
7956,10215,2004,332,186.0,85.0,-
7957,10215,2008,332,186.0,85.0,-
7958,27798,2000,115,166.0,79.0,-
7959,27798,2000,109,166.0,79.0,-
7960,27798,2000,117,166.0,79.0,-
7961,28449,2016,58,165.0,61.0,-
7962,33311,2000,333,186.0,63.0,-
7963,35453,2004,10,178.0,61.0,-
7964,30183,2008,268,185.0,77.0,-
7965,30183,2012,279,185.0,77.0,-
7966,1060,2008,126,172.0,67.0,-
7967,5594,2008,292,174.0,62.0,Bronze
7968,6485,2012,270,183.0,89.0,-
7969,24251,2004,208,192.0,98.0,-
7970,24251,2008,208,192.0,98.0,-
7971,24251,2012,208,192.0,98.0,-
7972,24251,2016,208,192.0,98.0,-
7973,35778,2000,277,200.0,97.0,-
7974,35778,2000,263,200.0,97.0,-
7975,25496,2000,3,165.0,63.0,-
7976,25496,2000,4,165.0,63.0,Silver
7977,25496,2004,3,165.0,63.0,-
7978,25496,2004,4,165.0,63.0,-
7979,5702,2000,181,195.0,98.0,-
7980,5702,2004,181,195.0,98.0,-
7981,5702,2008,181,195.0,98.0,Gold
7982,26107,2004,160,182.0,82.0,Gold
7983,20513,2012,182,176.0,72.0,-
7984,4398,2008,244,175.0,74.0,-
7985,4398,2008,251,175.0,74.0,-
7986,4398,2008,250,175.0,74.0,-
7987,21684,2004,244,180.0,88.0,-
7988,21684,2004,251,180.0,88.0,-
7989,21684,2004,250,180.0,88.0,-
7990,21684,2008,251,180.0,88.0,-
7991,21684,2008,250,180.0,88.0,-
7992,21684,2012,251,180.0,88.0,-
7993,21684,2012,250,180.0,88.0,-
7994,28085,2000,25,187.0,80.0,-
7995,25655,2012,184,185.0,82.0,Bronze
7996,5891,2008,3,173.0,79.0,-
7997,5891,2008,4,173.0,79.0,-
7998,27674,2000,27,183.0,84.0,-
7999,27674,2004,27,183.0,84.0,-
8000,27674,2008,27,183.0,84.0,-
8001,28192,2016,223,180.0,92.0,Silver
8002,32195,2000,212,178.0,70.0,Silver
8003,32195,2004,212,178.0,70.0,Silver
8004,23996,2000,38,170.0,62.0,Silver
8005,23996,2004,38,170.0,62.0,Bronze
8006,23138,2012,302,189.0,75.0,-
8007,34942,2000,356,192.0,100.0,-
8008,1956,2004,327,163.0,51.0,-
8009,1956,2008,327,163.0,51.0,-
8010,19662,2012,344,153.0,50.0,-
8011,19662,2016,343,153.0,50.0,-
8012,29233,2004,290,169.0,65.0,-
8013,13628,2012,63,195.0,87.0,-
8014,26848,2012,218,196.0,90.0,-
8015,26848,2016,220,196.0,90.0,-
8016,15664,2000,39,174.0,57.0,-
8017,15664,2000,38,174.0,57.0,-
8018,7202,2004,332,205.0,115.0,-
8019,7202,2008,332,205.0,115.0,-
8020,7202,2012,332,205.0,115.0,Gold
8021,7202,2016,332,205.0,115.0,Silver
8022,11300,2008,30,160.0,43.0,-
8023,11300,2012,41,160.0,43.0,-
8024,11300,2016,31,160.0,43.0,-
8025,6676,2004,185,165.0,68.0,Bronze
8026,6676,2008,185,165.0,68.0,Bronze
8027,7258,2000,208,193.0,93.0,Silver
8028,32961,2008,107,183.0,78.0,Bronze
8029,32961,2012,116,183.0,78.0,Gold
8030,32961,2016,116,183.0,78.0,Gold
8031,7505,2000,25,198.0,85.0,-
8032,7505,2004,29,198.0,85.0,Bronze
8033,7505,2008,29,198.0,85.0,-
8034,26825,2012,49,158.0,50.0,-
8035,11704,2000,299,172.0,60.0,-
8036,28010,2008,229,186.0,82.0,-
8037,28010,2012,228,186.0,82.0,Silver
8038,28010,2016,228,186.0,82.0,Gold
8039,36933,2004,205,170.0,47.0,-
8040,8550,2004,26,173.0,52.0,-
8041,27912,2016,14,180.0,83.0,-
8042,24939,2004,277,182.0,83.0,-
8043,24939,2004,263,182.0,83.0,-
8044,24939,2004,271,182.0,83.0,-
8045,24939,2008,267,182.0,83.0,-
8046,24939,2008,271,182.0,83.0,-
8047,12463,2004,182,182.0,73.0,Bronze
8048,17580,2012,369,170.0,75.0,-
8049,14333,2016,264,185.0,72.0,-
8050,15959,2008,1,178.0,78.0,-
8051,15959,2008,2,178.0,78.0,-
8052,1726,2016,99,182.0,71.0,-
8053,8133,2000,252,178.0,87.0,-
8054,8133,2004,252,178.0,87.0,-
8055,8133,2008,252,178.0,87.0,-
8056,8133,2012,252,178.0,87.0,-
8057,11032,2000,9,170.0,73.0,-
8058,11032,2000,13,170.0,73.0,-
8059,14928,2008,323,165.0,68.0,Silver
8060,14928,2012,323,165.0,68.0,-
8061,14928,2016,323,165.0,68.0,-
8062,22085,2004,42,162.0,52.0,-
8063,22085,2008,42,162.0,52.0,-
8064,32154,2004,272,189.0,83.0,-
8065,32154,2004,276,189.0,83.0,-
8066,32154,2008,274,189.0,83.0,-
8067,32154,2008,275,189.0,83.0,-
8068,32154,2012,274,189.0,83.0,-
8069,18012,2004,229,185.0,70.0,Gold
8070,755,2000,120,160.0,58.0,-
8071,755,2000,125,160.0,58.0,-
8072,19314,2000,313,165.0,49.0,Gold
8073,21654,2000,13,183.0,91.0,-
8074,21654,2004,8,183.0,91.0,-
8075,21654,2004,13,183.0,91.0,-
8076,21654,2008,8,183.0,91.0,-
8077,21654,2008,13,183.0,91.0,Gold
8078,21654,2012,13,183.0,91.0,Silver
8079,379,2004,60,193.0,100.0,Silver
8080,4778,2000,337,178.0,94.0,-
8081,26907,2004,43,184.0,90.0,-
8082,7909,2000,48,176.0,58.0,-
8083,31867,2000,45,173.0,64.0,-
8084,31867,2004,45,173.0,64.0,-
8085,16227,2012,361,171.0,79.0,Gold
8086,16227,2016,361,171.0,79.0,-
8087,31312,2000,60,188.0,91.0,Gold
8088,7715,2000,226,193.0,96.0,-
8089,7715,2004,226,193.0,96.0,-
8090,7715,2012,230,193.0,96.0,-
8091,9473,2008,279,183.0,82.0,-
8092,28265,2004,184,182.0,78.0,-
8093,28265,2008,184,182.0,78.0,-
8094,28265,2012,184,182.0,78.0,-
8095,14224,2004,298,167.0,55.0,-
8096,26983,2012,299,170.0,-,-
8097,229,2000,60,177.0,85.0,-
8098,5870,2000,357,175.0,85.0,-
8099,6483,2012,144,180.0,70.0,-
8100,6483,2012,145,180.0,70.0,-
8101,6483,2016,144,180.0,70.0,-
8102,6483,2016,145,180.0,70.0,Bronze
8103,9993,2008,190,182.0,81.0,-
8104,9993,2012,190,182.0,81.0,-
8105,25453,2016,63,194.0,76.0,-
8106,34379,2008,60,191.0,90.0,-
8107,34514,2016,226,180.0,81.0,Gold
8108,19357,2000,98,180.0,67.0,-
8109,950,2012,317,203.0,93.0,-
8110,950,2016,317,203.0,93.0,-
8111,4594,2016,330,187.0,74.0,Silver
8112,37595,2000,50,170.0,57.0,-
8113,2693,2004,218,180.0,75.0,-
8114,3249,2000,290,186.0,75.0,-
8115,3249,2000,292,186.0,75.0,Bronze
8116,3249,2000,281,186.0,75.0,-
8117,3249,2000,285,186.0,75.0,-
8118,3249,2000,291,186.0,75.0,-
8119,3249,2004,290,186.0,75.0,-
8120,3249,2004,292,186.0,75.0,Bronze
8121,3249,2004,281,186.0,75.0,-
8122,3249,2004,285,186.0,75.0,Bronze
8123,3249,2004,291,186.0,75.0,Bronze
8124,3249,2008,290,186.0,75.0,-
8125,3249,2008,281,186.0,75.0,-
8126,3249,2008,291,186.0,75.0,-
8127,10852,2000,20,191.0,80.0,-
8128,36208,2004,7,167.0,61.0,-
8129,7219,2012,332,191.0,92.0,-
8130,35305,2004,240,180.0,70.0,-
8131,35305,2008,240,180.0,70.0,-
8132,35305,2012,240,180.0,70.0,-
8133,2630,2008,332,200.0,115.0,-
8134,2630,2012,332,200.0,115.0,Gold
8135,2630,2016,332,200.0,115.0,Silver
8136,37002,2000,353,168.0,58.0,Silver
8137,792,2000,169,172.0,70.0,-
8138,792,2000,166,172.0,70.0,-
8139,792,2000,168,172.0,70.0,-
8140,792,2000,170,172.0,70.0,-
8141,792,2000,167,172.0,70.0,-
8142,792,2000,172,172.0,70.0,-
8143,792,2000,171,172.0,70.0,-
8144,792,2004,169,172.0,70.0,-
8145,792,2004,173,172.0,70.0,-
8146,792,2004,166,172.0,70.0,-
8147,792,2004,168,172.0,70.0,-
8148,792,2004,170,172.0,70.0,-
8149,792,2004,167,172.0,70.0,-
8150,792,2004,171,172.0,70.0,-
8151,792,2008,169,172.0,70.0,-
8152,792,2008,173,172.0,70.0,-
8153,792,2008,166,172.0,70.0,-
8154,792,2008,170,172.0,70.0,-
8155,792,2008,167,172.0,70.0,-
8156,792,2008,171,172.0,70.0,-
8157,792,2012,173,172.0,70.0,-
8158,792,2012,170,172.0,70.0,-
8159,792,2012,167,172.0,70.0,-
8160,792,2012,171,172.0,70.0,-
8161,10618,2016,330,192.0,68.0,-
8162,29368,2000,279,186.0,82.0,-
8163,29368,2004,279,186.0,82.0,-
8164,38173,2012,161,163.0,56.0,-
8165,38173,2016,161,163.0,56.0,-
8166,2411,2004,91,187.0,83.0,-
8167,34106,2016,275,188.0,90.0,-
8168,6980,2008,202,165.0,62.0,-
8169,7013,2000,261,173.0,102.0,Gold
8170,7013,2004,261,173.0,102.0,Gold
8171,7013,2008,261,173.0,102.0,Silver
8172,7716,2012,6,182.0,64.0,-
8173,7716,2016,6,182.0,64.0,-
8174,9945,2012,202,165.0,60.0,-
8175,28741,2016,329,195.0,92.0,-
8176,34934,2012,26,180.0,64.0,-
8177,2412,2016,17,175.0,64.0,-
8178,5916,2012,70,166.0,52.0,-
8179,5916,2016,68,166.0,52.0,-
8180,5054,2016,66,185.0,78.0,-
8181,32239,2016,329,206.0,100.0,Silver
8182,26884,2012,371,160.0,55.0,-
8183,928,2012,329,198.0,97.0,Gold
8184,14332,2012,160,195.0,95.0,-
8185,7944,2004,184,172.0,72.0,Gold
8186,10558,2004,185,163.0,60.0,-
8187,10558,2008,185,163.0,60.0,-
8188,11348,2016,277,188.0,84.0,-
8189,15619,2016,62,201.0,99.0,Gold
8190,17595,2004,31,174.0,54.0,-
8191,18449,2012,63,189.0,80.0,-
8192,19114,2016,281,172.0,60.0,-
8193,19105,2000,241,164.0,56.0,-
8194,19105,2004,241,164.0,56.0,-
8195,35630,2012,15,180.0,75.0,-
8196,35630,2016,15,180.0,75.0,-
8197,25147,2016,68,170.0,56.0,-
8198,20186,2016,184,186.0,83.0,Bronze
8199,29150,2004,184,178.0,65.0,-
8200,29150,2008,184,178.0,65.0,-
8201,29150,2012,184,178.0,65.0,-
8202,34866,2004,326,182.0,72.0,-
8203,34866,2012,326,182.0,72.0,-
8204,15188,2000,292,163.0,55.0,-
8205,15188,2000,283,163.0,55.0,-
8206,15188,2000,287,163.0,55.0,-
8207,15188,2000,291,163.0,55.0,-
8208,23196,2012,184,181.0,81.0,Bronze
8209,7146,2016,63,175.0,65.0,Bronze
8210,13491,2000,181,189.0,88.0,-
8211,23249,2000,114,185.0,70.0,-
8212,5192,2008,365,170.0,66.0,-
8213,965,2008,149,191.0,80.0,-
8214,965,2008,150,191.0,80.0,-
8215,965,2012,149,191.0,80.0,-
8216,965,2012,150,191.0,80.0,-
8217,965,2016,149,191.0,80.0,-
8218,18464,2012,281,187.0,75.0,-
8219,18464,2012,283,187.0,75.0,-
8220,18464,2016,283,187.0,75.0,-
8221,28202,2012,111,187.0,74.0,-
8222,38100,2016,321,172.0,58.0,-
8223,8153,2000,265,190.0,90.0,-
8224,8153,2004,265,190.0,90.0,-
8225,8153,2004,269,190.0,90.0,-
8226,8153,2008,265,190.0,90.0,-
8227,8153,2008,269,190.0,90.0,-
8228,8153,2012,269,190.0,90.0,-
8229,28765,2016,188,183.0,100.0,-
8230,26843,2000,42,170.0,55.0,-
8231,27752,2012,34,170.0,48.0,-
8232,27752,2016,34,170.0,48.0,-
8233,24892,2012,205,173.0,56.0,-
8234,33748,2004,198,165.0,115.0,-
8235,12618,2008,75,168.0,64.0,-
8236,20042,2000,39,-,-,-
8237,5193,2012,79,174.0,69.0,-
8238,5193,2016,79,174.0,69.0,-
8239,19674,2004,126,171.0,56.0,-
8240,19674,2008,123,171.0,56.0,-
8241,13492,2012,27,189.0,83.0,-
8242,31494,2000,8,186.0,90.0,-
8243,31494,2000,13,186.0,90.0,-
8244,31494,2004,13,186.0,90.0,-
8245,5194,2000,282,166.0,61.0,-
8246,5195,2004,63,180.0,68.0,-
8247,5195,2008,63,180.0,68.0,-
8248,5196,2012,10,175.0,59.0,-
8249,5196,2016,10,175.0,59.0,-
8250,8801,2008,364,188.0,120.0,-
8251,8801,2012,364,188.0,120.0,-
8252,31579,2008,62,182.0,87.0,-
8253,31551,2000,75,174.0,63.0,-
8254,20934,2012,182,172.0,67.0,-
8255,3810,2016,82,175.0,75.0,-
8256,6710,2000,60,188.0,103.0,-
8257,20118,2012,49,163.0,50.0,-
8258,25739,2000,212,185.0,80.0,-
8259,32297,2008,155,174.0,69.0,-
8260,14531,2008,208,200.0,93.0,Gold
8261,14531,2012,208,200.0,93.0,Silver
8262,33273,2016,114,188.0,72.0,-
8263,25656,2016,111,-,-,-
8264,16775,2012,317,185.0,82.0,-
8265,16775,2016,317,185.0,82.0,-
8266,29724,2000,60,182.0,78.0,-
8267,7112,2012,50,-,-,-
8268,8034,2012,43,175.0,70.0,-
8269,8034,2016,43,175.0,70.0,Bronze
8270,10014,2000,254,150.0,52.0,-
8271,10014,2000,257,150.0,52.0,-
8272,23565,2004,290,176.0,59.0,-
8273,23565,2004,292,176.0,59.0,-
8274,16301,2008,160,182.0,85.0,-
8275,37093,2012,49,155.0,46.0,-
8276,1978,2008,34,163.0,48.0,-
8277,1978,2012,34,163.0,48.0,-
8278,1978,2016,34,163.0,48.0,-
8279,756,2008,299,163.0,47.0,Silver
8280,756,2012,299,163.0,47.0,Bronze
8281,4950,2008,273,189.0,90.0,-
8282,10940,2008,333,182.0,70.0,Gold
8283,1380,2016,182,175.0,62.0,-
8284,8666,2012,12,178.0,68.0,-
8285,8666,2016,12,178.0,68.0,-
8286,10705,2016,123,165.0,-,-
8287,16030,2016,9,190.0,84.0,-
8288,24262,2004,330,185.0,63.0,-
8289,24262,2012,330,185.0,63.0,-
8290,28649,2012,3,152.0,74.0,-
8291,12109,2000,269,180.0,68.0,-
8292,16679,2016,215,194.0,105.0,-
8293,19107,2016,293,175.0,66.0,-
8294,28768,2016,163,187.0,83.0,-
8295,31622,2004,271,169.0,62.0,-
8296,25421,2000,292,160.0,52.0,-
8297,7717,2000,105,180.0,85.0,-
8298,7717,2000,109,180.0,85.0,-
8299,18724,2000,273,195.0,86.0,-
8300,18724,2004,273,195.0,86.0,-
8301,23316,2000,330,178.0,64.0,-
8302,10021,2012,25,174.0,69.0,-
8303,13464,2012,26,165.0,53.0,-
8304,16715,2016,94,168.0,75.0,-
8305,17552,2016,45,171.0,63.0,-
8306,28134,2004,305,181.0,79.0,-
8307,28134,2004,304,181.0,79.0,-
8308,9797,2012,21,201.0,120.0,-
8309,19809,2016,11,181.0,78.0,-
8310,16653,2016,147,185.0,78.0,-
8311,16653,2016,148,185.0,78.0,Silver
8312,19358,2004,208,194.0,82.0,-
8313,19358,2008,210,194.0,82.0,-
8314,10621,2016,26,175.0,54.0,-
8315,21010,2012,327,167.0,53.0,-
8316,4220,2016,270,185.0,85.0,-
8317,28609,2012,166,158.0,58.0,-
8318,28609,2012,170,158.0,58.0,-
8319,28609,2012,167,158.0,58.0,-
8320,8278,2008,18,174.0,60.0,-
8321,9852,2008,216,175.0,73.0,Gold
8322,9852,2012,216,175.0,73.0,Gold
8323,23618,2000,126,150.0,50.0,-
8324,4075,2012,63,190.0,76.0,-
8325,4075,2016,63,190.0,76.0,-
8326,33641,2000,136,160.0,54.0,-
8327,33641,2004,136,160.0,54.0,-
8328,33641,2004,135,160.0,54.0,-
8329,33641,2008,136,160.0,54.0,-
8330,33641,2008,135,160.0,54.0,-
8331,33641,2012,136,160.0,54.0,-
8332,33641,2012,138,160.0,54.0,-
8333,33641,2016,136,160.0,54.0,Bronze
8334,33641,2016,138,160.0,54.0,Silver
8335,34376,2004,160,179.0,75.0,-
8336,34746,2008,60,193.0,99.0,Bronze
8337,5204,2008,279,182.0,72.0,-
8338,5204,2008,274,182.0,72.0,-
8339,5205,2008,205,168.0,48.0,Silver
8340,5206,2008,303,178.0,70.0,-
8341,5207,2000,185,166.0,50.0,-
8342,5208,2000,244,174.0,60.0,Gold
8343,5208,2000,251,174.0,60.0,-
8344,5209,2000,258,165.0,50.0,-
8345,5210,2004,54,181.0,68.0,-
8346,5210,2008,54,181.0,68.0,Silver
8347,5210,2012,54,181.0,68.0,Gold
8348,5211,2012,10,175.0,55.0,-
8349,5211,2016,10,175.0,55.0,Silver
8350,2243,2012,212,183.0,73.0,-
8351,2651,2016,341,174.0,75.0,-
8352,9312,2008,182,175.0,66.0,-
8353,7462,2000,7,180.0,60.0,-
8354,7462,2004,26,180.0,60.0,-
8355,6092,2004,256,171.0,81.0,-
8356,6092,2008,256,171.0,81.0,Gold
8357,6092,2012,256,171.0,81.0,-
8358,6092,2016,256,171.0,81.0,Silver
8359,7397,2000,15,178.0,73.0,-
8360,7397,2000,14,178.0,73.0,-
8361,7397,2004,15,178.0,73.0,-
8362,3077,2016,101,-,-,-
8363,3077,2016,102,-,-,-
8364,13697,2008,177,156.0,59.0,-
8365,13697,2008,178,156.0,59.0,-
8366,13697,2008,175,156.0,59.0,-
8367,13697,2008,179,156.0,59.0,-
8368,13697,2008,174,156.0,59.0,-
8369,13697,2012,178,156.0,59.0,-
8370,13697,2012,174,156.0,59.0,-
8371,3757,2008,36,168.0,50.0,-
8372,3757,2012,30,168.0,50.0,Gold
8373,25129,2012,226,184.0,85.0,-
8374,26697,2016,63,182.0,60.0,-
8375,10301,2004,355,190.0,96.0,-
8376,34515,2004,248,176.0,64.0,-
8377,7718,2004,89,183.0,86.0,Silver
8378,7718,2004,87,183.0,86.0,Gold
8379,7718,2008,89,183.0,86.0,Silver
8380,7718,2008,87,183.0,86.0,Silver
8381,7718,2012,87,183.0,86.0,Silver
8382,11712,2000,211,184.0,88.0,Bronze
8383,20604,2012,229,168.0,60.0,Bronze
8384,20604,2016,229,168.0,60.0,-
8385,35319,2008,312,170.0,57.0,-
8386,5469,2000,25,186.0,80.0,-
8387,22703,2000,205,160.0,39.0,-
8388,35079,2000,338,175.0,85.0,-
8389,35079,2004,338,175.0,85.0,-
8390,4762,2008,182,177.0,71.0,-
8391,38073,2000,42,169.0,59.0,-
8392,38073,2000,38,169.0,59.0,-
8393,38073,2004,42,169.0,59.0,-
8394,38073,2008,42,169.0,59.0,-
8395,38073,2008,38,169.0,59.0,-
8396,1187,2000,332,187.0,102.0,-
8397,1187,2004,332,187.0,102.0,-
8398,1187,2008,332,187.0,102.0,-
8399,29725,2000,332,186.0,90.0,-
8400,29725,2004,332,186.0,90.0,-
8401,23373,2004,184,180.0,92.0,-
8402,10824,2008,26,173.0,49.0,-
8403,10824,2012,26,173.0,49.0,-
8404,7684,2000,208,195.0,90.0,-
8405,7684,2004,210,195.0,90.0,-
8406,7684,2008,210,195.0,90.0,Silver
8407,7684,2012,210,195.0,90.0,-
8408,13279,2016,302,182.0,74.0,-
8409,13279,2016,303,182.0,74.0,-
8410,10811,2000,79,174.0,67.0,-
8411,14260,2000,72,153.0,48.0,-
8412,16429,2004,62,191.0,90.0,-
8413,16429,2008,62,191.0,90.0,Silver
8414,16429,2012,62,191.0,90.0,Silver
8415,16429,2016,62,191.0,90.0,Bronze
8416,30130,2004,330,191.0,70.0,Bronze
8417,30130,2008,330,191.0,70.0,-
8418,24074,2000,60,185.0,85.0,Silver
8419,12977,2012,285,173.0,61.0,-
8420,12977,2016,285,173.0,61.0,Bronze
8421,27583,2004,72,155.0,48.0,-
8422,28613,2012,106,186.0,92.0,-
8423,27605,2000,266,183.0,84.0,-
8424,35551,2008,35,171.0,62.0,-
8425,35551,2008,37,171.0,62.0,-
8426,7290,2000,160,185.0,79.0,-
8427,34849,2000,308,180.0,68.0,-
8428,34849,2004,308,180.0,68.0,-
8429,32503,2008,49,151.0,43.0,-
8430,5042,2012,339,170.0,69.0,-
8431,5042,2016,339,170.0,69.0,-
8432,4543,2000,237,154.0,71.0,-
8433,19426,2012,369,161.0,72.0,-
8434,9355,2004,253,157.0,64.0,-
8435,9355,2004,258,157.0,64.0,-
8436,9355,2008,258,157.0,64.0,-
8437,21534,2016,49,162.0,54.0,-
8438,21586,2000,120,170.0,51.0,-
8439,21586,2000,125,170.0,51.0,-
8440,21586,2004,120,170.0,51.0,-
8441,21586,2004,125,170.0,51.0,Bronze
8442,21586,2008,120,170.0,51.0,-
8443,21586,2008,125,170.0,51.0,-
8444,21586,2012,124,170.0,51.0,-
8445,4274,2016,299,175.0,59.0,-
8446,9637,2008,13,189.0,86.0,Gold
8447,9637,2012,13,189.0,86.0,Silver
8448,9637,2016,13,189.0,86.0,-
8449,9442,2000,321,177.0,58.0,-
8450,9442,2000,320,177.0,58.0,Bronze
8451,490,2004,318,182.0,86.0,-
8452,490,2008,318,182.0,86.0,-
8453,490,2008,317,182.0,86.0,-
8454,16121,2016,160,179.0,75.0,-
8455,6093,2008,239,167.0,57.0,-
8456,10221,2012,184,183.0,77.0,-
8457,10221,2016,184,183.0,77.0,Gold
8458,26061,2008,119,170.0,66.0,-
8459,3728,2000,274,188.0,85.0,Gold
8460,3728,2004,279,188.0,85.0,-
8461,3728,2004,268,188.0,85.0,-
8462,3728,2004,274,188.0,85.0,-
8463,3728,2008,279,188.0,85.0,-
8464,3728,2008,274,188.0,85.0,Bronze
8465,5530,2012,254,158.0,60.0,-
8466,7298,2012,106,167.0,77.0,-
8467,8863,2000,281,175.0,69.0,-
8468,8863,2000,285,175.0,69.0,-
8469,8863,2000,291,175.0,69.0,Silver
8470,24536,2016,153,176.0,66.0,-
8471,31245,2012,37,166.0,57.0,Silver
8472,1188,2004,274,197.0,75.0,-
8473,1188,2008,279,197.0,75.0,-
8474,1188,2008,274,197.0,75.0,-
8475,10025,2016,312,176.0,57.0,Silver
8476,16589,2016,169,160.0,54.0,-
8477,16589,2016,166,160.0,54.0,-
8478,16589,2016,170,160.0,54.0,-
